Date,Open,High,Low,Close,Adj Close,Volume
11/9/2023,3390.100098,3391.5,3342.050049,3347.449951,3332.010498,2112352
11/10/2023,3338,3347.449951,3322.350098,3333.449951,3318.074951,1338557
11/13/2023,3356,3356,3327,3331.550049,3316.183838,1030990
11/15/2023,3383.100098,3413,3356.050049,3404.300049,3388.598389,2059802
11/16/2023,3430.050049,3529.350098,3414.199951,3497.850098,3481.716797,3951984
11/17/2023,3497.850098,3524.5,3492.550049,3502.449951,3486.29541,2021292
11/20/2023,3491.25,3533.899902,3491.25,3519.600098,3503.366455,1475621
11/21/2023,3519.600098,3539.050049,3501,3510.199951,3494.009766,1807236
11/22/2023,3500,3532.649902,3481.100098,3530.149902,3513.867676,1798051
11/23/2023,3530,3544,3500,3508.25,3492.068848,2729804
11/24/2023,3494.25,3504.550049,3453,3457.100098,3441.154785,1989733
11/28/2023,3457.100098,3481.25,3433,3470.149902,3454.144531,1689195
11/29/2023,3481,3518,3475.800049,3513.75,3497.543457,1441634
11/30/2023,3499.449951,3516.649902,3481,3487.600098,3471.51416,3266235
12/1/2023,3500,3516.949951,3490.050049,3511.649902,3495.453125,1172141
12/4/2023,3544.649902,3547.800049,3498,3512.449951,3496.249268,1625213
12/5/2023,3538,3538,3502.800049,3531.600098,3515.311279,1377656
12/6/2023,3532.600098,3612.850098,3525.149902,3604.100098,3587.476807,1896572
12/7/2023,3605,3630.550049,3591.699951,3614.899902,3598.226807,1967653
12/8/2023,3633,3645,3602.050049,3626.699951,3609.972412,1641155
12/11/2023,3622.899902,3653,3615,3642.899902,3626.097656,1102503
12/12/2023,3638.949951,3698.399902,3631,3672.100098,3655.163086,2236866
12/13/2023,3643.550049,3650,3563,3593.550049,3576.975342,3850968
12/14/2023,3630,3678,3627.600098,3667.25,3650.335449,3290396
12/15/2023,3666.699951,3895.949951,3666.699951,3861,3843.191895,8531230
12/18/2023,3858.100098,3929,3830.149902,3859.199951,3841.400146,2521612
12/19/2023,3845,3855.100098,3790,3816.199951,3798.598389,2004435
12/20/2023,3827.25,3898.800049,3766.550049,3780.050049,3762.615234,2586083
12/21/2023,3756.25,3806.699951,3743.350098,3787.5,3770.030762,1517562
12/22/2023,3800,3845.949951,3762,3824,3806.362549,2413058
12/26/2023,3819.850098,3834,3790.149902,3795.550049,3778.043701,1285231
12/27/2023,3799,3818.199951,3768,3811.199951,3793.621338,1293976
12/28/2023,3824,3838,3792.100098,3799.899902,3782.373535,1682889
12/29/2023,3792,3822.600098,3765.399902,3793.399902,3775.903564,1574996
1/1/2024,3790,3832,3773,3811.100098,3793.521973,825907
1/2/2024,3811.100098,3811.100098,3767.25,3783.199951,3765.750488,1344068
1/3/2024,3767,3771.850098,3687.050049,3691.75,3674.722412,1803075
1/4/2024,3701.75,3719,3651,3666.800049,3649.887451,3598144
1/5/2024,3675,3747.75,3674.850098,3737.899902,3720.659424,1963127
1/8/2024,3737.899902,3739.75,3672.399902,3678.300049,3661.334473,1067805
1/9/2024,3709.949951,3752.350098,3682.75,3689.899902,3672.880859,1370944
1/10/2024,3690,3729.25,3688,3713.050049,3695.924316,1292227
1/11/2024,3724,3773,3707,3735.550049,3718.320557,1777909
1/12/2024,3848,3905.25,3821.600098,3882.800049,3864.891357,6813450
1/15/2024,3960,3965,3885,3903.800049,3885.794434,2801505
1/16/2024,3899,3899,3855.550049,3861.300049,3843.490479,1432672
1/17/2024,3819,3909.949951,3812.550049,3884.600098,3866.683105,3458696
1/18/2024,3898,3908.800049,3862,3902.600098,3884.600098,2239110
1/19/2024,3945,3963.550049,3915.050049,3943.050049,3943.050049,2941975
1/23/2024,3900,3933.899902,3842.75,3858.25,3858.25,2618854
1/24/2024,3880,3883.649902,3805.600098,3841.800049,3841.800049,2657709
1/25/2024,3839.899902,3861,3778.699951,3810.300049,3810.300049,2205154
1/29/2024,3800.800049,3820,3780.850098,3801,3801,1646747
1/30/2024,3807.449951,3847.800049,3787,3800.550049,3800.550049,1411621
1/31/2024,3811.199951,3834,3796.449951,3815.949951,3815.949951,2459358
2/1/2024,3820,3904.899902,3805.050049,3854.149902,3854.149902,2363107
2/2/2024,3875.050049,3984.399902,3872,3966.300049,3966.300049,2826510
2/5/2024,3983,4022,3962.100098,3973.300049,3973.300049,1691523
2/6/2024,3997,4149.899902,3990,4136,4136,4474396
2/7/2024,4153,4155,4073.949951,4083.399902,4083.399902,2124267
2/8/2024,4090,4158,4086.050049,4134.100098,4134.100098,2345173
2/9/2024,4136.549805,4184.75,4100,4133.700195,4133.700195,2100596
2/12/2024,4130,4159.600098,4105.549805,4120.700195,4120.700195,1013716
2/13/2024,4125.450195,4170,4081.5,4149.5,4149.5,1257415
2/14/2024,4107,4114.899902,4049.5,4100.100098,4100.100098,1391283
2/15/2024,4128,4146.299805,4083,4103.200195,4103.200195,1091582
2/16/2024,4113.25,4147.950195,4100.100098,4128.299805,4128.299805,1307556
2/19/2024,4123.049805,4128.299805,4055,4103.799805,4103.799805,772291
2/20/2024,4082.100098,4098,4010,4030.649902,4030.649902,1193648
2/21/2024,4013,4063.350098,3980.600098,3991.5,3991.5,1885939
2/22/2024,3971,4094.949951,3971,4087.100098,4087.100098,2982052
2/23/2024,4130,4130,4046.399902,4052.100098,4052.100098,2538072
2/26/2024,4036,4050,3982.75,4001.050049,4001.050049,1379284
2/27/2024,3999,4124,3999,4104.399902,4104.399902,2960475
2/28/2024,4095.600098,4154.899902,4089,4118.950195,4118.950195,1939225
2/29/2024,4099,4138.100098,4064.550049,4095.100098,4095.100098,3772719
3/1/2024,4107.200195,4140,4086.800049,4094.350098,4094.350098,2043265
